id,drive_id,student_id,is_eligible,reason,status
435,1,435,False,Has a prior offer; drive excludes already-placed students,Excluded
436,1,436,False,CGPA 6.88 below cutoff 7.01,Excluded
437,1,437,False,Branch ECE not in allowed list,Excluded
438,1,438,False,CGPA 6.49 below cutoff 7.01,Excluded
439,1,439,True,Meets all eligibility criteria,Eligible
440,1,440,True,Meets all eligibility criteria,Eligible
441,1,441,True,Meets all eligibility criteria,Eligible
442,1,442,False,CGPA 5.85 below cutoff 7.01,Excluded
443,1,443,False,CGPA 6.41 below cutoff 7.01,Excluded
444,1,444,False,Branch CIVIL not in allowed list,Excluded
445,1,445,True,Meets all eligibility criteria,Eligible
446,1,446,True,Meets all eligibility criteria,Eligible
447,1,447,False,CGPA 6.89 below cutoff 7.01; Branch ECE not in allowed list,Excluded
448,1,448,False,Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
449,1,449,False,2 backlogs exceeds max 1; Has a prior offer; drive excludes already-placed students,Excluded
450,1,450,False,Branch CIVIL not in allowed list,Excluded
451,1,451,False,3 backlogs exceeds max 1,Excluded
452,1,452,False,Branch CIVIL not in allowed list,Excluded
453,1,453,False,CGPA 6.1 below cutoff 7.01,Excluded
454,1,454,True,Meets all eligibility criteria,Eligible
455,1,455,False,Branch CIVIL not in allowed list,Excluded
456,1,456,True,Meets all eligibility criteria,Eligible
457,1,457,False,CGPA 6.35 below cutoff 7.01,Excluded
458,1,458,True,Meets all eligibility criteria,Eligible
459,1,459,False,CGPA 5.95 below cutoff 7.01,Excluded
460,1,460,False,CGPA 5.72 below cutoff 7.01,Excluded
461,1,461,False,CGPA 6.48 below cutoff 7.01,Excluded
462,1,462,False,CGPA 6.8 below cutoff 7.01; Branch CIVIL not in allowed list,Excluded
463,1,463,False,Branch ECE not in allowed list,Excluded
464,1,464,False,CGPA 6.14 below cutoff 7.01,Excluded
465,1,465,False,CGPA 5.77 below cutoff 7.01; Branch CIVIL not in allowed list; 2 backlogs exceeds max 1,Excluded
466,1,466,False,Branch ECE not in allowed list,Excluded
467,1,467,True,Meets all eligibility criteria,Eligible
468,1,468,True,Meets all eligibility criteria,Eligible
469,1,469,False,CGPA 6.85 below cutoff 7.01,Excluded
470,1,470,True,Meets all eligibility criteria,Eligible
471,1,471,False,CGPA 6.42 below cutoff 7.01; Has a prior offer; drive excludes already-placed students,Excluded
472,1,472,False,Branch ECE not in allowed list,Excluded
473,1,473,True,Meets all eligibility criteria,Eligible
474,1,474,False,Branch ECE not in allowed list,Excluded
475,1,475,False,CGPA 5.57 below cutoff 7.01; Branch CIVIL not in allowed list; 2 backlogs exceeds max 1,Excluded
476,1,476,False,Branch CIVIL not in allowed list; 2 backlogs exceeds max 1,Excluded
477,1,477,False,Branch ECE not in allowed list,Excluded
478,1,478,False,Branch ECE not in allowed list,Excluded
479,1,479,False,Branch CIVIL not in allowed list,Excluded
480,1,480,False,CGPA 6.94 below cutoff 7.01; Branch ECE not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
481,1,481,True,Meets all eligibility criteria,Eligible
482,1,482,False,Branch ECE not in allowed list,Excluded
483,1,483,False,CGPA 6.54 below cutoff 7.01,Excluded
484,1,484,True,Meets all eligibility criteria,Eligible
485,1,485,False,Branch ECE not in allowed list,Excluded
486,1,486,True,Meets all eligibility criteria,Eligible
487,1,487,False,Has a prior offer; drive excludes already-placed students,Excluded
488,1,488,False,CGPA 5.53 below cutoff 7.01; Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
489,1,489,False,CGPA 6.18 below cutoff 7.01; Has a prior offer; drive excludes already-placed students,Excluded
490,1,490,False,2 backlogs exceeds max 1,Excluded
491,1,491,False,CGPA 5.53 below cutoff 7.01,Excluded
492,1,492,False,CGPA 6.74 below cutoff 7.01; 3 backlogs exceeds max 1,Excluded
493,1,493,True,Meets all eligibility criteria,Eligible
494,1,494,True,Meets all eligibility criteria,Eligible
495,1,495,True,Meets all eligibility criteria,Flagged
496,1,496,False,Branch CIVIL not in allowed list,Excluded
497,1,497,False,Branch CIVIL not in allowed list; Has a prior offer; drive excludes already-placed students,Excluded
498,1,498,False,Has a prior offer; drive excludes already-placed students,Excluded
499,1,499,False,CGPA 6.27 below cutoff 7.01,Excluded
500,1,500,True,Meets all eligibility criteria,Eligible
501,2,1,True,Meets all eligibility criteria,Eligible
502,2,2,True,Meets all eligibility criteria,Eligible
503,2,3,False,CGPA 5.64 below cutoff 8.11,Excluded
504,2,4,False,CGPA 8.03 below cutoff 8.11; Branch CIVIL not in allowed list; 1 backlogs exceeds max 0,Excluded
505,2,5,False,CGPA 7.52 below cutoff 8.11,Excluded
506,2,6,False,CGPA 7.03 below cutoff 8.11,Excluded
507,2,7,False,CGPA 5.94 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
508,2,8,False,Branch EEE not in allowed list,Excluded
509,2,9,True,Meets all eligibility criteria,Eligible
510,2,10,False,CGPA 5.81 below cutoff 8.11,Excluded
511,2,11,False,Branch EEE not in allowed list,Excluded
512,2,12,False,CGPA 6.23 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
513,2,13,False,Branch CIVIL not in allowed list,Excluded
514,2,14,False,CGPA 6.6 below cutoff 8.11,Excluded
515,2,15,False,CGPA 6.49 below cutoff 8.11,Excluded
516,2,16,True,Meets all eligibility criteria,Eligible
517,2,17,False,CGPA 8.05 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
518,2,18,True,Meets all eligibility criteria,Eligible
519,2,19,False,Branch CIVIL not in allowed list,Excluded
520,2,20,True,Meets all eligibility criteria,Flagged
521,2,21,False,1 backlogs exceeds max 0,Excluded
522,2,22,False,Branch EEE not in allowed list,Excluded
523,2,23,False,CGPA 7.61 below cutoff 8.11,Excluded
524,2,24,False,CGPA 6.02 below cutoff 8.11; 2 backlogs exceeds max 0,Excluded
525,2,25,False,CGPA 6.82 below cutoff 8.11,Excluded
526,2,26,False,CGPA 6.69 below cutoff 8.11,Excluded
527,2,27,False,Branch CIVIL not in allowed list,Excluded
528,2,28,False,CGPA 6.19 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
529,2,29,True,Meets all eligibility criteria,Flagged
530,2,30,True,Meets all eligibility criteria,Eligible
531,2,31,False,Branch EEE not in allowed list,Excluded
532,2,32,False,CGPA 7.9 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
533,2,33,False,CGPA 6.24 below cutoff 8.11,Excluded
534,2,34,False,Branch CIVIL not in allowed list; 1 backlogs exceeds max 0,Excluded
535,2,35,False,CGPA 7.3 below cutoff 8.11,Excluded
536,2,36,False,CGPA 7.53 below cutoff 8.11,Excluded
537,2,37,False,CGPA 7.99 below cutoff 8.11,Excluded
538,2,38,False,CGPA 5.76 below cutoff 8.11,Excluded
539,2,39,False,CGPA 6.57 below cutoff 8.11,Excluded
540,2,40,False,Branch EEE not in allowed list,Excluded
541,2,41,True,Meets all eligibility criteria,Eligible
542,2,42,False,CGPA 7.41 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
543,2,43,False,Branch EEE not in allowed list,Excluded
544,2,44,True,Meets all eligibility criteria,Eligible
545,2,45,False,CGPA 7.4 below cutoff 8.11,Excluded
546,2,46,True,Meets all eligibility criteria,Eligible
547,2,47,False,3 backlogs exceeds max 0,Excluded
548,2,48,False,CGPA 7.67 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
549,2,49,False,Branch EEE not in allowed list,Excluded
550,2,50,False,3 backlogs exceeds max 0,Excluded
551,2,51,False,CGPA 6.2 below cutoff 8.11,Excluded
552,2,52,False,CGPA 5.77 below cutoff 8.11,Excluded
553,2,53,True,Meets all eligibility criteria,Eligible
554,2,54,False,CGPA 6.34 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
555,2,55,True,Meets all eligibility criteria,Eligible
556,2,56,False,CGPA 5.87 below cutoff 8.11,Excluded
557,2,57,False,CGPA 6.67 below cutoff 8.11,Excluded
558,2,58,False,CGPA 6.09 below cutoff 8.11; Branch EEE not in allowed list,Excluded
559,2,59,True,Meets all eligibility criteria,Eligible
560,2,60,False,CGPA 5.83 below cutoff 8.11,Excluded
561,2,61,False,1 backlogs exceeds max 0,Excluded
562,2,62,False,1 backlogs exceeds max 0,Excluded
563,2,63,False,Branch CIVIL not in allowed list,Excluded
564,2,64,False,CGPA 6.1 below cutoff 8.11,Excluded
565,2,65,False,CGPA 6.73 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
566,2,66,False,Branch EEE not in allowed list,Excluded
567,2,67,False,Branch EEE not in allowed list,Excluded
568,2,68,False,CGPA 7.0 below cutoff 8.11,Excluded
569,2,69,False,CGPA 7.98 below cutoff 8.11,Excluded
570,2,70,False,2 backlogs exceeds max 0,Excluded
571,2,71,True,Meets all eligibility criteria,Flagged
572,2,72,False,1 backlogs exceeds max 0,Excluded
573,2,73,False,CGPA 6.62 below cutoff 8.11,Excluded
574,2,74,False,2 backlogs exceeds max 0,Excluded
575,2,75,False,2 backlogs exceeds max 0,Excluded
576,2,76,False,CGPA 6.99 below cutoff 8.11; Branch CIVIL not in allowed list; 2 backlogs exceeds max 0,Excluded
577,2,77,False,CGPA 6.7 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
578,2,78,False,Branch EEE not in allowed list,Excluded
579,2,79,True,Meets all eligibility criteria,Eligible
580,2,80,False,CGPA 6.98 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
581,2,81,False,CGPA 7.3 below cutoff 8.11; 3 backlogs exceeds max 0,Excluded
582,2,82,False,CGPA 6.02 below cutoff 8.11; 3 backlogs exceeds max 0,Excluded
583,2,83,False,CGPA 6.69 below cutoff 8.11; Branch EEE not in allowed list,Excluded
584,2,84,False,CGPA 6.91 below cutoff 8.11,Excluded
585,2,85,False,CGPA 8.09 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
586,2,86,False,Branch CIVIL not in allowed list,Excluded
587,2,87,False,CGPA 6.39 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
588,2,88,True,Meets all eligibility criteria,Eligible
589,2,89,False,CGPA 7.34 below cutoff 8.11,Excluded
590,2,90,False,CGPA 7.39 below cutoff 8.11; Branch CIVIL not in allowed list; 2 backlogs exceeds max 0,Excluded
591,2,91,True,Meets all eligibility criteria,Eligible
592,2,92,False,CGPA 6.45 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
593,2,93,False,CGPA 7.49 below cutoff 8.11,Excluded
594,2,94,False,Branch CIVIL not in allowed list; 1 backlogs exceeds max 0,Excluded
595,2,95,True,Meets all eligibility criteria,Eligible
596,2,96,False,CGPA 6.51 below cutoff 8.11,Excluded
597,2,97,False,CGPA 7.64 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
598,2,98,False,Branch CIVIL not in allowed list,Excluded
599,2,99,False,CGPA 6.6 below cutoff 8.11,Excluded
600,2,100,False,CGPA 6.48 below cutoff 8.11; Branch CIVIL not in allowed list; 1 backlogs exceeds max 0,Excluded
601,2,101,False,CGPA 8.01 below cutoff 8.11; 2 backlogs exceeds max 0,Excluded
602,2,102,False,CGPA 7.59 below cutoff 8.11,Excluded
603,2,103,False,Branch CIVIL not in allowed list,Excluded
604,2,104,True,Meets all eligibility criteria,Eligible
605,2,105,False,CGPA 7.53 below cutoff 8.11; Branch CIVIL not in allowed list; 1 backlogs exceeds max 0,Excluded
606,2,106,False,CGPA 7.85 below cutoff 8.11,Excluded
607,2,107,False,CGPA 6.79 below cutoff 8.11,Excluded
608,2,108,False,CGPA 6.18 below cutoff 8.11,Excluded
609,2,109,False,CGPA 7.37 below cutoff 8.11; Branch EEE not in allowed list,Excluded
610,2,110,True,Meets all eligibility criteria,Eligible
611,2,111,False,Branch EEE not in allowed list,Excluded
612,2,112,False,CGPA 6.84 below cutoff 8.11; Branch EEE not in allowed list,Excluded
613,2,113,False,CGPA 7.96 below cutoff 8.11,Excluded
614,2,114,False,CGPA 7.46 below cutoff 8.11,Excluded
615,2,115,False,CGPA 7.32 below cutoff 8.11; Branch EEE not in allowed list,Excluded
616,2,116,False,CGPA 7.9 below cutoff 8.11; 2 backlogs exceeds max 0,Excluded
617,2,117,False,CGPA 5.88 below cutoff 8.11; Branch EEE not in allowed list,Excluded
618,2,118,False,CGPA 7.21 below cutoff 8.11,Excluded
619,2,119,False,CGPA 7.21 below cutoff 8.11; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
620,2,120,False,CGPA 7.62 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
621,2,121,False,CGPA 5.81 below cutoff 8.11; 2 backlogs exceeds max 0,Excluded
622,2,122,False,CGPA 6.4 below cutoff 8.11,Excluded
623,2,123,True,Meets all eligibility criteria,Eligible
624,2,124,True,Meets all eligibility criteria,Eligible
625,2,125,True,Meets all eligibility criteria,Eligible
626,2,126,False,Branch EEE not in allowed list,Excluded
627,2,127,False,CGPA 6.39 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
628,2,128,False,1 backlogs exceeds max 0,Excluded
629,2,129,False,CGPA 8.05 below cutoff 8.11,Excluded
630,2,130,False,CGPA 5.81 below cutoff 8.11,Excluded
631,2,131,False,CGPA 5.97 below cutoff 8.11; Branch CIVIL not in allowed list; 3 backlogs exceeds max 0,Excluded
632,2,132,False,CGPA 7.46 below cutoff 8.11; Branch CIVIL not in allowed list; 1 backlogs exceeds max 0,Excluded
633,2,133,False,Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
634,2,134,True,Meets all eligibility criteria,Flagged
635,2,135,False,CGPA 7.53 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
636,2,136,False,CGPA 7.01 below cutoff 8.11,Excluded
637,2,137,False,CGPA 7.1 below cutoff 8.11,Excluded
638,2,138,False,CGPA 6.74 below cutoff 8.11,Excluded
639,2,139,False,CGPA 7.33 below cutoff 8.11,Excluded
640,2,140,True,Meets all eligibility criteria,Eligible
641,2,141,False,CGPA 7.32 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
642,2,142,False,CGPA 7.99 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
643,2,143,True,Meets all eligibility criteria,Eligible
644,2,144,False,CGPA 6.37 below cutoff 8.11,Excluded
645,2,145,False,CGPA 6.47 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
646,2,146,False,CGPA 7.86 below cutoff 8.11,Excluded
647,2,147,False,CGPA 7.12 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
648,2,148,False,CGPA 5.7 below cutoff 8.11,Excluded
649,2,149,False,1 backlogs exceeds max 0,Excluded
650,2,150,False,CGPA 7.61 below cutoff 8.11,Excluded
651,2,151,True,Meets all eligibility criteria,Eligible
652,2,152,False,CGPA 8.1 below cutoff 8.11,Excluded
653,2,153,True,Meets all eligibility criteria,Eligible
654,2,154,False,CGPA 7.37 below cutoff 8.11,Excluded
655,2,155,False,CGPA 7.21 below cutoff 8.11; 2 backlogs exceeds max 0,Excluded
656,2,156,False,CGPA 6.87 below cutoff 8.11,Excluded
657,2,157,True,Meets all eligibility criteria,Eligible
658,2,158,False,CGPA 6.58 below cutoff 8.11,Excluded
659,2,159,True,Meets all eligibility criteria,Eligible
660,2,160,False,CGPA 6.77 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
661,2,161,False,CGPA 6.69 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
662,2,162,False,CGPA 6.39 below cutoff 8.11,Excluded
663,2,163,False,CGPA 6.7 below cutoff 8.11,Excluded
664,2,164,False,1 backlogs exceeds max 0,Excluded
665,2,165,True,Meets all eligibility criteria,Eligible
666,2,166,False,CGPA 7.47 below cutoff 8.11; Branch EEE not in allowed list,Excluded
667,2,167,False,CGPA 6.63 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
668,2,168,False,CGPA 5.59 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
669,2,169,False,Branch CIVIL not in allowed list,Excluded
670,2,170,False,CGPA 6.32 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
671,2,171,False,CGPA 7.62 below cutoff 8.11,Excluded
672,2,172,False,CGPA 6.22 below cutoff 8.11; Branch EEE not in allowed list,Excluded
673,2,173,False,CGPA 7.3 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
674,2,174,False,CGPA 6.64 below cutoff 8.11; Branch EEE not in allowed list,Excluded
675,2,175,False,CGPA 5.51 below cutoff 8.11; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
676,2,176,False,CGPA 7.83 below cutoff 8.11; Branch EEE not in allowed list,Excluded
677,2,177,False,CGPA 5.73 below cutoff 8.11,Excluded
678,2,178,False,Branch CIVIL not in allowed list,Excluded
679,2,179,True,Meets all eligibility criteria,Eligible
680,2,180,False,CGPA 6.51 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
681,2,181,False,Branch CIVIL not in allowed list,Excluded
682,2,182,False,CGPA 6.73 below cutoff 8.11; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
683,2,183,False,CGPA 6.15 below cutoff 8.11,Excluded
684,2,184,False,CGPA 6.11 below cutoff 8.11; Branch EEE not in allowed list,Excluded
685,2,185,False,CGPA 7.78 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
686,2,186,False,Branch EEE not in allowed list; 3 backlogs exceeds max 0,Excluded
687,2,187,False,CGPA 7.68 below cutoff 8.11,Excluded
688,2,188,False,CGPA 6.95 below cutoff 8.11; Branch CIVIL not in allowed list,Excluded
689,2,189,False,CGPA 6.55 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
690,2,190,False,Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
691,2,191,True,Meets all eligibility criteria,Eligible
692,2,192,False,Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
693,2,193,False,CGPA 7.56 below cutoff 8.11; Branch EEE not in allowed list; 1 backlogs exceeds max 0,Excluded
694,2,194,False,CGPA 5.84 below cutoff 8.11; 1 backlogs exceeds max 0,Excluded
